configuration,project,class,round,killed_mutants,total_mutants,mutation_score_percent
weak_60,85_shop,umd.cs.shop.JSState,1,53,177,30
weak_60,85_shop,umd.cs.shop.JSState,2,43,177,24
weak_60,85_shop,umd.cs.shop.JSState,3,52,177,29
weak_60,85_shop,umd.cs.shop.JSState,4,54,177,31
weak_60,85_shop,umd.cs.shop.JSState,5,54,177,31
weak_60,85_shop,umd.cs.shop.JSState,6,54,177,31
weak_60,85_shop,umd.cs.shop.JSState,7,47,177,27
weak_60,85_shop,umd.cs.shop.JSState,8,52,177,29
weak_60,85_shop,umd.cs.shop.JSState,9,54,177,31
weak_60,85_shop,umd.cs.shop.JSState,10,59,177,33
weak_60,85_shop,umd.cs.shop.JSPredicateForm,1,237,410,58
weak_60,85_shop,umd.cs.shop.JSPredicateForm,2,215,410,52
weak_60,85_shop,umd.cs.shop.JSPredicateForm,3,189,410,46
weak_60,85_shop,umd.cs.shop.JSPredicateForm,4,243,410,59
weak_60,85_shop,umd.cs.shop.JSPredicateForm,5,209,410,51
weak_60,85_shop,umd.cs.shop.JSPredicateForm,6,208,410,51
weak_60,85_shop,umd.cs.shop.JSPredicateForm,7,207,410,50
weak_60,85_shop,umd.cs.shop.JSPredicateForm,8,239,410,58
weak_60,85_shop,umd.cs.shop.JSPredicateForm,9,218,410,53
weak_60,85_shop,umd.cs.shop.JSPredicateForm,10,208,410,51
weak_60,85_shop,umd.cs.shop.JSTerm,1,460,874,53
weak_60,85_shop,umd.cs.shop.JSTerm,2,496,874,57
weak_60,85_shop,umd.cs.shop.JSTerm,3,475,874,54
weak_60,85_shop,umd.cs.shop.JSTerm,4,489,874,56
weak_60,85_shop,umd.cs.shop.JSTerm,5,444,874,51
weak_60,85_shop,umd.cs.shop.JSTerm,6,421,874,48
weak_60,85_shop,umd.cs.shop.JSTerm,7,457,874,52
weak_60,85_shop,umd.cs.shop.JSTerm,8,482,874,55
weak_60,85_shop,umd.cs.shop.JSTerm,9,453,874,52
weak_60,85_shop,umd.cs.shop.JSTerm,10,444,874,51
weak_60,85_shop,umd.cs.shop.JSJshop,1,238,515,46
weak_60,85_shop,umd.cs.shop.JSJshop,2,198,515,38
weak_60,85_shop,umd.cs.shop.JSJshop,3,176,515,34
weak_60,85_shop,umd.cs.shop.JSJshop,4,190,515,37
weak_60,85_shop,umd.cs.shop.JSJshop,5,176,515,34
weak_60,85_shop,umd.cs.shop.JSJshop,6,190,515,37
weak_60,85_shop,umd.cs.shop.JSJshop,7,232,515,45
weak_60,85_shop,umd.cs.shop.JSJshop,8,182,515,35
weak_60,85_shop,umd.cs.shop.JSJshop,9,119,515,23
weak_60,85_shop,umd.cs.shop.JSJshop,10,156,515,30
weak_60,86_at-robots2-j,net.virtualinfinity.atrobots.gui.renderers.RobotRenderer,1,27,302,9
weak_60,86_at-robots2-j,net.virtualinfinity.atrobots.gui.renderers.RobotRenderer,2,30,302,10
weak_60,86_at-robots2-j,net.virtualinfinity.atrobots.gui.renderers.RobotRenderer,3,30,302,10
weak_60,86_at-robots2-j,net.virtualinfinity.atrobots.gui.renderers.RobotRenderer,5,29,302,10
weak_60,86_at-robots2-j,net.virtualinfinity.atrobots.gui.renderers.RobotRenderer,6,28,302,9
weak_60,86_at-robots2-j,net.virtualinfinity.atrobots.gui.renderers.RobotRenderer,7,29,302,10
weak_60,86_at-robots2-j,net.virtualinfinity.atrobots.gui.renderers.RobotRenderer,8,26,302,9
weak_60,86_at-robots2-j,net.virtualinfinity.atrobots.gui.renderers.RobotRenderer,9,28,302,9
weak_60,86_at-robots2-j,net.virtualinfinity.atrobots.gui.renderers.RobotRenderer,10,27,302,9
weak_60,86_at-robots2-j,net.virtualinfinity.atrobots.robot.Robot,1,56,438,13
weak_60,86_at-robots2-j,net.virtualinfinity.atrobots.robot.Robot,2,64,438,15
weak_60,86_at-robots2-j,net.virtualinfinity.atrobots.robot.Robot,3,62,438,14
weak_60,86_at-robots2-j,net.virtualinfinity.atrobots.robot.Robot,4,57,438,13
weak_60,86_at-robots2-j,net.virtualinfinity.atrobots.robot.Robot,5,57,438,13
weak_60,86_at-robots2-j,net.virtualinfinity.atrobots.robot.Robot,6,57,438,13
weak_60,86_at-robots2-j,net.virtualinfinity.atrobots.robot.Robot,7,60,438,14
weak_60,86_at-robots2-j,net.virtualinfinity.atrobots.robot.Robot,8,57,438,13
weak_60,86_at-robots2-j,net.virtualinfinity.atrobots.robot.Robot,9,58,438,13
weak_60,86_at-robots2-j,net.virtualinfinity.atrobots.robot.Robot,10,49,438,11
weak_60,87_jaw-br,jaw.entrada.Salvar,1,1,139,1
weak_60,87_jaw-br,jaw.entrada.Salvar,2,1,139,1
weak_60,87_jaw-br,jaw.entrada.Salvar,3,1,139,1
weak_60,87_jaw-br,jaw.entrada.Salvar,4,1,139,1
weak_60,87_jaw-br,jaw.entrada.Salvar,5,1,139,1
weak_60,87_jaw-br,jaw.entrada.Salvar,6,1,139,1
weak_60,87_jaw-br,jaw.entrada.Salvar,7,1,139,1
weak_60,87_jaw-br,jaw.entrada.Salvar,8,1,139,1
weak_60,87_jaw-br,jaw.entrada.Salvar,9,1,139,1
weak_60,87_jaw-br,jaw.entrada.Salvar,10,1,139,1
weak_60,87_jaw-br,jaw.entrada.Abrir,1,6,72,8
weak_60,87_jaw-br,jaw.entrada.Abrir,2,7,72,10
weak_60,87_jaw-br,jaw.entrada.Abrir,3,6,72,8
weak_60,87_jaw-br,jaw.entrada.Abrir,4,7,72,10
weak_60,87_jaw-br,jaw.entrada.Abrir,5,6,72,8
weak_60,87_jaw-br,jaw.entrada.Abrir,6,6,72,8
weak_60,87_jaw-br,jaw.entrada.Abrir,7,6,72,8
weak_60,87_jaw-br,jaw.entrada.Abrir,8,6,72,8
weak_60,87_jaw-br,jaw.entrada.Abrir,9,6,72,8
weak_60,87_jaw-br,jaw.entrada.Abrir,10,6,72,8
weak_60,88_jopenchart,de.progra.charting.DefaultChart,1,8,101,8
weak_60,88_jopenchart,de.progra.charting.DefaultChart,2,8,101,8
weak_60,88_jopenchart,de.progra.charting.DefaultChart,3,8,101,8
weak_60,88_jopenchart,de.progra.charting.DefaultChart,4,8,101,8
weak_60,88_jopenchart,de.progra.charting.DefaultChart,5,8,101,8
weak_60,88_jopenchart,de.progra.charting.DefaultChart,6,8,101,8
weak_60,88_jopenchart,de.progra.charting.DefaultChart,7,8,101,8
weak_60,88_jopenchart,de.progra.charting.DefaultChart,8,8,101,8
weak_60,88_jopenchart,de.progra.charting.DefaultChart,9,8,101,8
weak_60,88_jopenchart,de.progra.charting.DefaultChart,10,38,101,38
weak_60,88_jopenchart,de.progra.charting.CoordSystemUtilities,1,147,599,25
weak_60,88_jopenchart,de.progra.charting.CoordSystemUtilities,2,138,599,23
weak_60,88_jopenchart,de.progra.charting.CoordSystemUtilities,3,155,599,26
weak_60,88_jopenchart,de.progra.charting.CoordSystemUtilities,4,150,599,25
weak_60,88_jopenchart,de.progra.charting.CoordSystemUtilities,5,122,599,20
weak_60,88_jopenchart,de.progra.charting.CoordSystemUtilities,6,61,599,10
weak_60,88_jopenchart,de.progra.charting.CoordSystemUtilities,7,143,599,24
weak_60,88_jopenchart,de.progra.charting.CoordSystemUtilities,8,143,599,24
weak_60,88_jopenchart,de.progra.charting.CoordSystemUtilities,9,161,599,27
weak_60,88_jopenchart,de.progra.charting.CoordSystemUtilities,10,125,599,21
weak_60,89_jiggler,jigl.image.ops.levelOps.Clip,1,42,246,17
weak_60,89_jiggler,jigl.image.ops.levelOps.Clip,2,71,246,29
weak_60,89_jiggler,jigl.image.ops.levelOps.Clip,3,55,246,22
weak_60,89_jiggler,jigl.image.ops.levelOps.Clip,4,88,246,36
weak_60,89_jiggler,jigl.image.ops.levelOps.Clip,5,55,246,22
weak_60,89_jiggler,jigl.image.ops.levelOps.Clip,6,71,246,29
weak_60,89_jiggler,jigl.image.ops.levelOps.Clip,7,78,246,32
weak_60,89_jiggler,jigl.image.ops.levelOps.Clip,8,47,246,19
weak_60,89_jiggler,jigl.image.ops.levelOps.Clip,9,49,246,20
weak_60,89_jiggler,jigl.image.ops.levelOps.Clip,10,106,246,43
weak_60,89_jiggler,jigl.image.ops.Shift,1,152,270,56
weak_60,89_jiggler,jigl.image.ops.Shift,2,96,270,36
weak_60,89_jiggler,jigl.image.ops.Shift,3,114,270,42
weak_60,89_jiggler,jigl.image.ops.Shift,4,141,270,52
weak_60,89_jiggler,jigl.image.ops.Shift,5,166,270,61
weak_60,89_jiggler,jigl.image.ops.Shift,6,183,270,68
weak_60,89_jiggler,jigl.image.ops.Shift,7,126,270,47
weak_60,89_jiggler,jigl.image.ops.Shift,8,133,270,49
weak_60,89_jiggler,jigl.image.ops.Shift,9,108,270,40
weak_60,89_jiggler,jigl.image.ops.Shift,10,160,270,59
weak_60,89_jiggler,jigl.image.ops.ConnectedComponents,1,103,299,34
weak_60,89_jiggler,jigl.image.ops.ConnectedComponents,2,112,299,37
weak_60,89_jiggler,jigl.image.ops.ConnectedComponents,3,162,299,54
weak_60,89_jiggler,jigl.image.ops.ConnectedComponents,4,143,299,48
weak_60,89_jiggler,jigl.image.ops.ConnectedComponents,5,152,299,51
weak_60,89_jiggler,jigl.image.ops.ConnectedComponents,6,127,299,42
weak_60,89_jiggler,jigl.image.ops.ConnectedComponents,7,166,299,56
weak_60,89_jiggler,jigl.image.ops.ConnectedComponents,8,65,299,22
weak_60,89_jiggler,jigl.image.ops.ConnectedComponents,9,170,299,57
weak_60,89_jiggler,jigl.image.ops.ConnectedComponents,10,194,299,65
weak_60,89_jiggler,jigl.image.levelSetTool.LevelSetNudge,1,85,635,13
weak_60,89_jiggler,jigl.image.levelSetTool.LevelSetNudge,2,66,635,10
weak_60,89_jiggler,jigl.image.levelSetTool.LevelSetNudge,3,88,635,14
weak_60,89_jiggler,jigl.image.levelSetTool.LevelSetNudge,4,80,635,13
weak_60,89_jiggler,jigl.image.levelSetTool.LevelSetNudge,5,69,635,11
weak_60,89_jiggler,jigl.image.levelSetTool.LevelSetNudge,6,76,635,12
weak_60,89_jiggler,jigl.image.levelSetTool.LevelSetNudge,7,64,635,10
weak_60,89_jiggler,jigl.image.levelSetTool.LevelSetNudge,8,83,635,13
weak_60,89_jiggler,jigl.image.levelSetTool.LevelSetNudge,9,70,635,11
weak_60,89_jiggler,jigl.image.levelSetTool.LevelSetNudge,10,66,635,10
weak_60,90_dcparseargs,de.devcity.parseargs.ArgsParser,1,182,283,64
weak_60,90_dcparseargs,de.devcity.parseargs.ArgsParser,2,154,283,54
weak_60,90_dcparseargs,de.devcity.parseargs.ArgsParser,3,240,283,85
weak_60,90_dcparseargs,de.devcity.parseargs.ArgsParser,4,189,283,67
weak_60,90_dcparseargs,de.devcity.parseargs.ArgsParser,5,177,283,63
weak_60,90_dcparseargs,de.devcity.parseargs.ArgsParser,6,183,283,65
weak_60,90_dcparseargs,de.devcity.parseargs.ArgsParser,7,190,283,67
weak_60,90_dcparseargs,de.devcity.parseargs.ArgsParser,8,224,283,79
weak_60,90_dcparseargs,de.devcity.parseargs.ArgsParser,9,216,283,76
weak_60,90_dcparseargs,de.devcity.parseargs.ArgsParser,10,191,283,67
weak_60,91_classviewer,com.jstevh.viewer.ClassViewer,1,8,1160,1
weak_60,91_classviewer,com.jstevh.viewer.ClassViewer,2,8,1160,1
weak_60,91_classviewer,com.jstevh.viewer.ClassViewer,3,8,1160,1
weak_60,91_classviewer,com.jstevh.viewer.ClassViewer,4,8,1160,1
weak_60,91_classviewer,com.jstevh.viewer.ClassViewer,5,8,1160,1
weak_60,91_classviewer,com.jstevh.viewer.ClassViewer,6,8,1160,1
weak_60,91_classviewer,com.jstevh.viewer.ClassViewer,7,8,1160,1
weak_60,91_classviewer,com.jstevh.viewer.ClassViewer,8,8,1160,1
weak_60,91_classviewer,com.jstevh.viewer.ClassViewer,9,8,1160,1
weak_60,91_classviewer,com.jstevh.viewer.ClassViewer,10,8,1160,1
weak_60,91_classviewer,com.jstevh.viewer.SAXDirParser,1,115,237,49
weak_60,91_classviewer,com.jstevh.viewer.SAXDirParser,2,131,237,55
weak_60,91_classviewer,com.jstevh.viewer.SAXDirParser,3,135,237,57
weak_60,91_classviewer,com.jstevh.viewer.SAXDirParser,4,43,237,18
weak_60,91_classviewer,com.jstevh.viewer.SAXDirParser,5,113,237,48
weak_60,91_classviewer,com.jstevh.viewer.SAXDirParser,6,132,237,56
weak_60,91_classviewer,com.jstevh.viewer.SAXDirParser,7,139,237,59
weak_60,91_classviewer,com.jstevh.viewer.SAXDirParser,8,78,237,33
weak_60,91_classviewer,com.jstevh.viewer.SAXDirParser,9,160,237,68
weak_60,91_classviewer,com.jstevh.viewer.SAXDirParser,10,81,237,34
weak_60,91_classviewer,com.jstevh.viewer.ClassInfo,1,434,540,80
weak_60,91_classviewer,com.jstevh.viewer.ClassInfo,2,424,540,79
weak_60,91_classviewer,com.jstevh.viewer.ClassInfo,3,324,540,60
weak_60,91_classviewer,com.jstevh.viewer.ClassInfo,4,366,540,68
weak_60,91_classviewer,com.jstevh.viewer.ClassInfo,5,436,540,81
weak_60,91_classviewer,com.jstevh.viewer.ClassInfo,6,391,540,72
weak_60,91_classviewer,com.jstevh.viewer.ClassInfo,7,444,540,82
weak_60,91_classviewer,com.jstevh.viewer.ClassInfo,8,382,540,71
weak_60,91_classviewer,com.jstevh.viewer.ClassInfo,9,423,540,78
weak_60,91_classviewer,com.jstevh.viewer.ClassInfo,10,387,540,72
weak_60,92_jcvi-javacommon,org.jcvi.jillion.assembly.consed.phd.DefaultPhdReadTag,1,127,186,68
weak_60,92_jcvi-javacommon,org.jcvi.jillion.assembly.consed.phd.DefaultPhdReadTag,2,123,186,66
weak_60,92_jcvi-javacommon,org.jcvi.jillion.assembly.consed.phd.DefaultPhdReadTag,3,118,186,63
weak_60,92_jcvi-javacommon,org.jcvi.jillion.assembly.consed.phd.DefaultPhdReadTag,4,125,186,67
weak_60,92_jcvi-javacommon,org.jcvi.jillion.assembly.consed.phd.DefaultPhdReadTag,5,109,186,59
weak_60,92_jcvi-javacommon,org.jcvi.jillion.assembly.consed.phd.DefaultPhdReadTag,6,128,186,69
weak_60,92_jcvi-javacommon,org.jcvi.jillion.assembly.consed.phd.DefaultPhdReadTag,7,119,186,64
weak_60,92_jcvi-javacommon,org.jcvi.jillion.assembly.consed.phd.DefaultPhdReadTag,8,131,186,70
weak_60,92_jcvi-javacommon,org.jcvi.jillion.assembly.consed.phd.DefaultPhdReadTag,9,114,186,61
weak_60,92_jcvi-javacommon,org.jcvi.jillion.assembly.consed.phd.DefaultPhdReadTag,10,118,186,63
weak_60,92_jcvi-javacommon,org.jcvi.jillion.assembly.ca.frg.Distance,1,115,141,82
weak_60,92_jcvi-javacommon,org.jcvi.jillion.assembly.ca.frg.Distance,2,114,141,81
weak_60,92_jcvi-javacommon,org.jcvi.jillion.assembly.ca.frg.Distance,3,110,141,78
weak_60,92_jcvi-javacommon,org.jcvi.jillion.assembly.ca.frg.Distance,4,115,141,82
weak_60,92_jcvi-javacommon,org.jcvi.jillion.assembly.ca.frg.Distance,5,110,141,78
weak_60,92_jcvi-javacommon,org.jcvi.jillion.assembly.ca.frg.Distance,6,112,141,79
weak_60,92_jcvi-javacommon,org.jcvi.jillion.assembly.ca.frg.Distance,7,115,141,82
weak_60,92_jcvi-javacommon,org.jcvi.jillion.assembly.ca.frg.Distance,8,112,141,79
weak_60,92_jcvi-javacommon,org.jcvi.jillion.assembly.ca.frg.Distance,9,114,141,81
weak_60,92_jcvi-javacommon,org.jcvi.jillion.assembly.ca.frg.Distance,10,112,141,79
weak_60,93_quickserver,org.quickserver.net.server.impl.BlockingClientHandler,1,64,592,11
weak_60,93_quickserver,org.quickserver.net.server.impl.BlockingClientHandler,2,27,592,5
weak_60,93_quickserver,org.quickserver.net.server.impl.BlockingClientHandler,3,32,592,5
weak_60,93_quickserver,org.quickserver.net.server.impl.BlockingClientHandler,4,74,592,13
weak_60,93_quickserver,org.quickserver.net.server.impl.BlockingClientHandler,5,34,592,6
weak_60,93_quickserver,org.quickserver.net.server.impl.BlockingClientHandler,6,43,592,7
weak_60,93_quickserver,org.quickserver.net.server.impl.BlockingClientHandler,7,26,592,4
weak_60,93_quickserver,org.quickserver.net.server.impl.BlockingClientHandler,8,56,592,9
weak_60,93_quickserver,org.quickserver.net.server.impl.BlockingClientHandler,9,30,592,5
weak_60,93_quickserver,org.quickserver.net.server.impl.BlockingClientHandler,10,44,592,7
weak_60,93_quickserver,org.quickserver.net.server.impl.NonBlockingClientHandler,1,120,1429,8
weak_60,93_quickserver,org.quickserver.net.server.impl.NonBlockingClientHandler,2,152,1429,11
weak_60,93_quickserver,org.quickserver.net.server.impl.NonBlockingClientHandler,3,173,1429,12
weak_60,93_quickserver,org.quickserver.net.server.impl.NonBlockingClientHandler,4,147,1429,10
weak_60,93_quickserver,org.quickserver.net.server.impl.NonBlockingClientHandler,5,162,1429,11
weak_60,93_quickserver,org.quickserver.net.server.impl.NonBlockingClientHandler,6,137,1429,10
weak_60,93_quickserver,org.quickserver.net.server.impl.NonBlockingClientHandler,7,82,1429,6
weak_60,93_quickserver,org.quickserver.net.server.impl.NonBlockingClientHandler,8,157,1429,11
weak_60,93_quickserver,org.quickserver.net.server.impl.NonBlockingClientHandler,9,111,1429,8
weak_60,93_quickserver,org.quickserver.net.server.impl.NonBlockingClientHandler,10,178,1429,12
weak_60,93_quickserver,org.quickserver.util.xmlreader.QuickServerConfig,1,199,611,33
weak_60,93_quickserver,org.quickserver.util.xmlreader.QuickServerConfig,2,199,611,33
weak_60,93_quickserver,org.quickserver.util.xmlreader.QuickServerConfig,3,199,611,33
weak_60,93_quickserver,org.quickserver.util.xmlreader.QuickServerConfig,4,199,611,33
weak_60,93_quickserver,org.quickserver.util.xmlreader.QuickServerConfig,5,199,611,33
weak_60,93_quickserver,org.quickserver.util.xmlreader.QuickServerConfig,6,199,611,33
weak_60,93_quickserver,org.quickserver.util.xmlreader.QuickServerConfig,7,199,611,33
weak_60,93_quickserver,org.quickserver.util.xmlreader.QuickServerConfig,8,199,611,33
weak_60,93_quickserver,org.quickserver.util.xmlreader.QuickServerConfig,9,199,611,33
weak_60,93_quickserver,org.quickserver.util.xmlreader.QuickServerConfig,10,199,611,33
weak_60,93_quickserver,org.quickserver.net.client.monitoring.HostMonitoringService,1,19,194,10
weak_60,93_quickserver,org.quickserver.net.client.monitoring.HostMonitoringService,2,15,194,8
weak_60,93_quickserver,org.quickserver.net.client.monitoring.HostMonitoringService,3,8,194,4
weak_60,93_quickserver,org.quickserver.net.client.monitoring.HostMonitoringService,4,18,194,9
weak_60,93_quickserver,org.quickserver.net.client.monitoring.HostMonitoringService,5,26,194,13
weak_60,93_quickserver,org.quickserver.net.client.monitoring.HostMonitoringService,6,36,194,19
weak_60,93_quickserver,org.quickserver.net.client.monitoring.HostMonitoringService,7,8,194,4
weak_60,93_quickserver,org.quickserver.net.client.monitoring.HostMonitoringService,8,15,194,8
weak_60,93_quickserver,org.quickserver.net.client.monitoring.HostMonitoringService,9,19,194,10
weak_60,93_quickserver,org.quickserver.net.client.monitoring.HostMonitoringService,10,26,194,13
weak_60,94_jclo,edu.mscd.cs.jclo.JCLO,1,282,582,48
weak_60,94_jclo,edu.mscd.cs.jclo.JCLO,2,230,582,40
weak_60,94_jclo,edu.mscd.cs.jclo.JCLO,3,270,582,46
weak_60,94_jclo,edu.mscd.cs.jclo.JCLO,4,260,582,45
weak_60,94_jclo,edu.mscd.cs.jclo.JCLO,5,269,582,46
weak_60,94_jclo,edu.mscd.cs.jclo.JCLO,6,260,582,45
weak_60,94_jclo,edu.mscd.cs.jclo.JCLO,7,270,582,46
weak_60,94_jclo,edu.mscd.cs.jclo.JCLO,8,265,582,46
weak_60,94_jclo,edu.mscd.cs.jclo.JCLO,9,280,582,48
weak_60,94_jclo,edu.mscd.cs.jclo.JCLO,10,265,582,46
weak_60,95_celwars2009,MP3,1,2,54,4
weak_60,95_celwars2009,MP3,2,2,54,4
weak_60,95_celwars2009,MP3,3,2,54,4
weak_60,95_celwars2009,MP3,4,0,54,0
weak_60,95_celwars2009,MP3,5,32,54,59
weak_60,95_celwars2009,MP3,6,2,54,4
weak_60,95_celwars2009,MP3,7,0,54,0
weak_60,95_celwars2009,MP3,8,2,54,4
weak_60,95_celwars2009,MP3,9,2,54,4
weak_60,95_celwars2009,MP3,10,2,54,4
weak_60,95_celwars2009,Client,1,1,994,0
weak_60,95_celwars2009,Client,2,1,994,0
weak_60,95_celwars2009,Client,3,1,994,0
weak_60,95_celwars2009,Client,4,1,994,0
weak_60,95_celwars2009,Client,5,1,994,0
weak_60,95_celwars2009,Client,6,1,994,0
weak_60,95_celwars2009,Client,7,1,994,0
weak_60,95_celwars2009,Client,8,1,994,0
weak_60,95_celwars2009,Client,9,1,994,0
weak_60,95_celwars2009,Client,10,1,994,0
weak_60,96_heal,org.heal.util.InterfaceUtilitiesBean,1,48,201,24
weak_60,96_heal,org.heal.util.InterfaceUtilitiesBean,2,93,201,46
weak_60,96_heal,org.heal.util.InterfaceUtilitiesBean,3,49,201,24
weak_60,96_heal,org.heal.util.InterfaceUtilitiesBean,4,89,201,44
weak_60,96_heal,org.heal.util.InterfaceUtilitiesBean,5,47,201,23
weak_60,96_heal,org.heal.util.InterfaceUtilitiesBean,6,92,201,46
weak_60,96_heal,org.heal.util.InterfaceUtilitiesBean,7,54,201,27
weak_60,96_heal,org.heal.util.InterfaceUtilitiesBean,8,49,201,24
weak_60,96_heal,org.heal.util.InterfaceUtilitiesBean,9,50,201,25
weak_60,96_heal,org.heal.util.InterfaceUtilitiesBean,10,50,201,25
weak_60,96_heal,org.heal.module.search.AdvSearchDAO,1,501,1319,38
weak_60,96_heal,org.heal.module.search.AdvSearchDAO,2,497,1319,38
weak_60,96_heal,org.heal.module.search.AdvSearchDAO,3,328,1319,25
weak_60,96_heal,org.heal.module.search.AdvSearchDAO,4,393,1319,30
weak_60,96_heal,org.heal.module.search.AdvSearchDAO,5,428,1319,32
weak_60,96_heal,org.heal.module.search.AdvSearchDAO,6,573,1319,43
weak_60,96_heal,org.heal.module.search.AdvSearchDAO,7,491,1319,37
weak_60,96_heal,org.heal.module.search.AdvSearchDAO,8,268,1319,20
weak_60,96_heal,org.heal.module.search.AdvSearchDAO,9,524,1319,40
weak_60,96_heal,org.heal.module.search.AdvSearchDAO,10,418,1319,32
weak_60,97_feudalismgame,src.VassalRebellion,1,0,64,0
weak_60,97_feudalismgame,src.VassalRebellion,2,0,64,0
weak_60,97_feudalismgame,src.VassalRebellion,3,0,64,0
weak_60,97_feudalismgame,src.VassalRebellion,4,0,64,0
weak_60,97_feudalismgame,src.VassalRebellion,5,0,64,0
weak_60,97_feudalismgame,src.VassalRebellion,6,0,64,0
weak_60,97_feudalismgame,src.VassalRebellion,7,0,64,0
weak_60,97_feudalismgame,src.VassalRebellion,8,0,64,0
weak_60,97_feudalismgame,src.VassalRebellion,9,0,64,0
weak_60,97_feudalismgame,src.VassalRebellion,10,0,64,0
weak_60,97_feudalismgame,src.Purchase,1,1,257,0
weak_60,97_feudalismgame,src.Purchase,2,1,257,0
weak_60,97_feudalismgame,src.Purchase,3,1,257,0
weak_60,97_feudalismgame,src.Purchase,4,1,257,0
weak_60,97_feudalismgame,src.Purchase,5,1,257,0
weak_60,97_feudalismgame,src.Purchase,6,1,257,0
weak_60,97_feudalismgame,src.Purchase,7,1,257,0
weak_60,97_feudalismgame,src.Purchase,8,1,257,0
weak_60,97_feudalismgame,src.Purchase,9,1,257,0
weak_60,97_feudalismgame,src.Purchase,10,1,257,0
weak_60,97_feudalismgame,src.Battle,1,20,3142,1
weak_60,97_feudalismgame,src.Battle,2,22,3142,1
weak_60,97_feudalismgame,src.Battle,3,22,3142,1
weak_60,97_feudalismgame,src.Battle,4,21,3142,1
weak_60,97_feudalismgame,src.Battle,5,22,3142,1
weak_60,97_feudalismgame,src.Battle,6,22,3142,1
weak_60,97_feudalismgame,src.Battle,7,21,3142,1
weak_60,97_feudalismgame,src.Battle,8,21,3142,1
